,Unnamed: 0_x,SCAPN,SCSitus_NumNam_x,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39,Unnamed: 0_y,SID,SCSitus_NumNam_y,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Price,Concession_value,NOI
24,43,NC Guilford 0080316,NC Guilford3844 Battleground Ave,P8186,3,Greensboro,NC,27410,Guilford,,N,19.91,128,0.061366151685393194,0.0703,944.0,0.006999999999999999,1.9140000000000001,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Package Service, Maintenance on site",1985.0,,2016-08-31 00:00:00.000000000,9310000,6.97,,Wood Frame,,,,,,54.0,1.03,810.0,0.0,0.07400000000000001,74.0,0.84,1041.0,0.012,0.068,,,,,,,,,,,38.1,37.9,1865.0,38.3,1576.0,,,,,,,1024492.3333333334,,,,,,,,,9310000,65169.99999999999,551198.1847569022
25,46,NC Alamance 139193,NC Alamance1336 Beaumont Ct,P8189,2,Burlington,NC,272171709,Alamance,,N,8.07,100,0.061366151685393194,,1175.0,0.002,1.44,,"Business Center, Property Manager on Site, Basketball Court",1972.0,1990.0,2015-12-10 00:00:00.000000000,2600000,35.95,,Wood Frame,,,,,,11.0,0.72,750.0,0.003,0.0,22.0,0.72,1000.0,0.002,0.0,33.0,0.66,1200.0,0.002,0.0,34.0,0.65,1400.0,0.002,0.0,37.9,38.4,1595.0,38.9,1687.0,,,,,,,1318339.25,,,,,,,,,2600000,5200.0,
26,47,NC Guilford P8190,NC Guilford2452 Bellemeade St,P8190,3,High Point,NC,27263,Guilford,,N,15.08,120,0.061366151685393194,0.10830000000000001,862.0,0.039,,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Laundry Service",2003.0,,2007-05-24 00:00:00.000000000,6800000,19.14,,,,,,,,32.0,1.0,627.0,0.01,0.125,72.0,0.82,889.0,0.057999999999999996,0.111,16.0,0.7,1211.0,0.006999999999999999,0.063,,,,,,33.9,35.9,932.0,36.9,960.0,,,,,,,1024492.3333333334,,,,,,,,,6800000,265200.0,415717.1503418014
27,49,NC Wayne 2598642622,NC Wayne204 Benton St,P8192,3,Goldsboro,NC,27530,Wayne,,N,2.82,110,0.061366151685393194,,1037.0,0.002,,,"Property Manager on Site, Pet Play Area, Maintenance on site",1970.0,,2008-04-30 00:00:00.000000000,4125000,,,Masonry,,,,,,,,,,,110.0,0.69,1037.0,0.003,0.0,,,,,,,,,,,41.6,44.0,65.0,44.3,56.0,,,,,,,427600.0,,,,,,,,,4125000,8250.0,
28,50,NC Guilford 0030056,NC Guilford4215 Bernau Ave,P8193,3,Greensboro,NC,27407    ,Guilford,,N,12.25,124,0.061366151685393194,0.08869999999999999,817.0,0.009000000000000001,1.798,,"Clubhouse, Laundry Facilities, Picnic Area, Playground",1987.0,,2016-11-25 00:00:00.000000000,6500000,12.94,,Wood Frame,,,,,,32.0,1.08,673.0,0.009000000000000001,0.094,92.0,0.95,867.0,0.009000000000000001,0.087,,,,,,,,,,,34.0,36.0,2092.0,37.1,2060.0,,,,,,,1024492.3333333334,,,,,,,,,6500000,58500.00000000001,372655.27696784324
29,51,NC Forsyth 6818-73-0123,NC Forsyth4111 Bethania Station Rd,P8194,2,Winston-Salem,NC,27106,Forsyth,,N,3.053,111,0.075,0.0541,838.0,0.006999999999999999,,,"Laundry Facilities, Trash Pickup - Curbside, Maintenance on site",1970.0,,2017-09-13 00:00:00.000000000,3875000,30.4,,,,,,,,25.0,0.78,644.0,0.006999999999999999,0.04,86.0,0.67,894.0,0.006999999999999999,0.057999999999999996,,,,,,,,,,,35.1,34.9,1769.0,35.5,1684.0,11355.0,S11356,NC Forsyth 4111 Bethania Station Rd,49.0,,0.075,474004.0,2869730.0,2016.0,0.6871296659999999,2.0,42.41,1269243.37,1970-01-01 00:00:00.000042991,3875000.0,3875000.0,27124.999999999996,271814.22454804945
30,52,NC Gaston 146006,NC Gaston205 Bethany Rd,P8195,2,Gastonia,NC,280527774,Gaston,,N,30.0,117,0.061366151685393194,0.0513,,0.0,,,,1988.0,,1999-06-15 00:00:00.000000000,1090000,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,37.9,314.0,39.3,325.0,,,,,,,711838.2727272727,,,,,,,,,1090000,0.0,24461.188908430988
31,55,NC Brunswick 18200134,NC Brunswick5 Birch Pond Dr,P8198,3,Shallotte,NC,28470,Brunswick,,N,0.45,104,0.061366151685393194,0.0096,845.0,0.003,1.538,,"Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Pet Play Area, Planned Social Activities",2002.0,,2013-12-17 00:00:00.000000000,5950000,,,Wood Frame,,,,,,52.0,1.22,695.0,0.004,0.019,52.0,0.95,995.0,0.003,0.0,,,,,,,,,,,39.4,42.1,276.0,42.6,316.0,,,,,,,1630720.0,,,,,,,,,5950000,17850.0,268732.8124588746
32,60,NC Forsyth 6886-18-0110,NC Forsyth434 Bodenhamer St,P8203,2,Kernersville,NC,27284,Forsyth,,N,3.63,104,0.061366151685393194,0.0288,814.0,0.005,1.8459999999999999,,Fitness Center,1976.0,,2013-05-01 00:00:00.000000000,3221500,14.38,,Wood Frame,,,,,,20.0,0.84,665.0,0.005,0.05,72.0,0.78,825.0,0.004,0.013999999999999999,12.0,0.7,1000.0,0.006999999999999999,0.083,,,,,,37.6,39.0,1205.0,39.8,1283.0,11384.0,S11385,NC Forsyth 434 Bodenhamer St,43.0,,,270607.0,2274063.0,,0.5411897139999999,3.0,37.65,887465.56,1970-01-01 00:00:00.000041395,3221500.0,3221500.0,16107.5,187472.61401733677
33,61,NC Durham 173352,NC Durham2105 Bogarde St,P8204,3,Durham,NC,27705,Durham,,N,9.32,108,0.0617,,957.0,0.003,1.9069999999999998,,"Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Pet Play Area, Recycling",1973.0,2006.0,2017-08-02 00:00:00.000000000,8350000,17.88,,Wood Frame,,,,,,24.0,1.15,640.0,0.002,0.0,56.0,0.96,960.0,0.003,0.0,28.0,0.92,1225.0,0.003,0.0,,,,,,37.5,40.1,1466.0,40.5,1425.0,11197.0,S11198,NC Durham 2105 Bogarde St,46.0,,0.0617,1150000.0,5263771.0,2016.0,0.253572229,2.0,81.11,895922.75,1970-01-01 00:00:00.000042949,8350000.0,8350000.0,25050.0,
34,61,NC Durham 173352,NC Durham2105 Bogarde St,P8204,3,Durham,NC,27705,Durham,,N,9.32,108,0.0632,,957.0,0.003,1.9069999999999998,,"Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Pet Play Area, Recycling",1973.0,2006.0,2017-08-02 00:00:00.000000000,8350000,17.88,,Wood Frame,,,,,,24.0,1.15,640.0,0.002,0.0,56.0,0.96,960.0,0.003,0.0,28.0,0.92,1225.0,0.003,0.0,,,,,,37.5,40.1,1466.0,40.5,1425.0,11259.0,S11260,NC Durham 2105 Bogarde St,46.0,,0.0632,920000.0,3978605.0,2015.0,0.253572229,2.0,61.2,675965.67,1970-01-01 00:00:00.000042438,6300000.0,6300000.0,18900.0,
35,64,NC Wake 1702.16-74-8043-000,NC Wake2920 Boone Trl,P8207,3,Raleigh,NC,276104602,Wake,,N,12.0,134,0.061366151685393194,0.052199999999999996,960.0,0.006,1.157,,"Courtyard, Laundry Facilities, Maintenance on site",1983.0,,2018-06-29 00:00:00.000000000,12960000,17.98,,Wood Frame,,,,,,,,,,,134.0,0.93,960.0,0.006,0.052000000000000005,,,,,,,,,,,32.4,34.4,1533.0,35.8,1584.0,,,,,,,2894698.598540146,,,,,,,,,12960000,77760.0,656721.5071916463
36,65,NC Wayne 3519427067,NC Wayne517 Boxwood Ln,P8208,3,Goldsboro,NC,275344401,Wayne,,N,1.0,104,0.079,0.057699999999999994,1163.0,0.006999999999999999,,,"24 Hour Access, Clubhouse, Property Manager on Site, Sauna, Tennis Court, Gated, Gameroom, Planned Social Activities, Storage Space, Maintenance on site",1973.0,,2017-10-02 00:00:00.000000000,4700000,,,,,,,,,,,,,,70.0,0.85,1060.0,0.006999999999999999,0.057,34.0,0.68,1375.0,0.006999999999999999,0.059000000000000004,,,,,,34.6,29.5,2691.0,31.1,2781.0,11317.0,S11318,NC Wayne 517 Boxwood Ln,46.0,,0.079,20000.0,100360.0,2017.0,2.7456382,2.0,39.3,4700000.0,1970-01-01 00:00:00.000043010,4700000.0,4700000.0,32900.0,395117.37238671334
37,66,NC Mecklenburg 159-011-44,NC Mecklenburg 524-550 Bramlet Rd,P8209,2,Charlotte,NC,28205,Mecklenburg,,N,18.4648,132,0.061366151685393194,0.0227,943.0,0.004,3.03,,"Picnic Area, Pet Play Area",1966.0,,2010-12-29 00:00:00.000000000,3138000,10.69,,Masonry,,,,,,48.0,1.26,700.0,0.004,0.021,48.0,1.09,992.0,0.004,0.021,36.0,1.07,1201.0,0.004,0.027999999999999997,,,,,,32.3,33.4,4993.0,34.8,4593.0,,,,,,,2072367.2005420055,,,,,,,,,3138000,12552.0,67700.86150457847
39,71,NC Guilford 0074645,NC Guilford1501 Brandonshire Ct,P8214,4,Greensboro,NC,274099154,Guilford,,N,6.117999999999999,120,0.061366151685393194,0.05,975.0,0.006,0.833,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Package Service, Wi-Fi, Storage Space",2007.0,,2016-05-24 00:00:00.000000000,10000000,9.23,,Wood Frame,,,,,,60.0,1.01,887.0,0.006,0.05,60.0,1.02,1062.0,0.006,0.05,,,,,,,,,,,33.9,34.8,1895.0,35.8,1554.0,,,,,,,1024492.3333333334,,,,,,,,,10000000,60000.0,583657.1937128418
40,75,NC Wake 1707.19-51-0416-000,NC Wake 500-103 Bridle Ridge Ln,P8218,2,Raleigh,NC,276093780,Wake,,N,12.27,122,0.061366151685393194,0.0984,1194.0,0.0,1.844,,"Business Center, Property Manager on Site, Package Service, Sundeck",1985.0,,2019-05-21 00:00:00.000000000,12250000,10.32,,Wood Frame,,,,,,50.0,1.08,933.0,0.0,0.1,72.0,0.89,1375.0,0.0,0.09699999999999999,,,,,,,,,,,36.0,37.1,3780.0,38.1,3355.0,,,,,,,2894698.598540146,,,,,,,,,12250000,0.0,636755.5954575831
41,76,NC Forsyth 6805-22-4607,NC Forsyth231 Brierhurst Rd,P8219,3,Winston-Salem,NC,271044593,Forsyth,,N,6.62,120,0.061366151685393194,,732.0,0.0,1.617,,,1985.0,2006.0,2011-03-15 00:00:00.000000000,4000000,30.61,,Masonry,,,,,,40.0,1.26,575.0,0.0,0.0,80.0,0.85,810.0,0.0,0.0,,,,,,,,,,,38.4,38.8,1851.0,39.4,1738.0,,,,,,,931369.7352941176,,,,,,,,,4000000,0.0,
42,79,NC Forsyth 6804-79-7873,NC Forsyth50 Brookford Place Ct,P8222,4,Winston-Salem,NC,271045714,Forsyth,,N,6.28,108,0.061366151685393194,0.018500000000000003,961.0,0.0,2.037,,"Fitness Center, Laundry Facilities, Playground, Sundeck",1998.0,,2017-01-11 00:00:00.000000000,7430000,29.6,,Wood Frame,,,,,,36.0,1.0,802.0,0.0,0.027999999999999997,72.0,0.86,1041.0,0.0,0.013999999999999999,,,,,,,,,,,36.5,37.0,2404.0,37.5,2278.0,11222.0,S11223,NC Forsyth 50 Brookford Place Ct,21.0,,,738955.0,6126300.0,2016.0,0.521618974,3.0,52.07,1183121.02,1970-01-01 00:00:00.000042746,7430000.0,7430000.0,0.0,418343.0284297419
43,84,NC Forsyth 6836-63-0637,NC Forsyth1120 Burke Village Ln,P8227,2,Winston-Salem,NC,27105    ,Forsyth,,N,4.14,122,0.061366151685393194,0.08199999999999999,680.0,0.009000000000000001,,,"Laundry Facilities, Property Manager on Site",1967.0,,2017-05-12 00:00:00.000000000,1800000,24.94,,,,,,,,122.0,0.71,680.0,0.009000000000000001,0.08199999999999999,,,,,,,,,,,,,,,,34.2,34.7,2939.0,35.6,3381.0,,,,,,,931369.7352941176,,,,,,,,,1800000,16200.000000000002,59148.83250519367
44,85,NC Guilford 0179039,NC Guilford1300 Burton Ave,P8228,3,High Point,NC,272627985,Guilford,,N,7.76,100,0.061366151685393194,0.01,1087.0,0.01,1.4,,"Clubhouse, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Maintenance on site",1996.0,,2017-10-20 00:00:00.000000000,4500000,18.54,,Wood Frame,,,,,,,,,,,60.0,0.67,1022.0,0.003,0.017,40.0,0.67,1184.0,0.003,0.0,,,,,,36.2,37.4,829.0,38.2,878.0,,,,,,,1024492.3333333334,,,,,,,,,4500000,45000.0,218222.2297800569
45,86,NC Mecklenburg 123-021-02,NC Mecklenburg1225 Caldwell St,P8229,2,Charlotte,NC,282034556,Mecklenburg,,N,14.53,104,0.061366151685393194,,500.0,0.0,1.459,,,1971.0,,,,0.35,7.0,Wood Frame,104.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,35.4,36.4,6683.0,37.8,5696.0,11988.0,S11989,NC Mecklenburg 1225 Caldwell St,49.0,,,9160900.0,13289300.0,2017.0,0.315992707,12.0,,,1970-01-01 00:00:00.000043403,,13289300.0,0.0,
46,86,NC Mecklenburg 123-021-02,NC Mecklenburg1225 Caldwell St,P8229,2,Charlotte,NC,282034556,Mecklenburg,,N,14.53,104,0.061366151685393194,,500.0,0.0,1.459,,,1971.0,,,,0.35,7.0,Wood Frame,104.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,35.4,36.4,6683.0,37.8,5696.0,12005.0,S12006,NC Mecklenburg 5800 Fairview Rd,42.0,,,845200.0,7475200.0,2010.0,0.644686447,6.0,,,1970-01-01 00:00:00.000040906,,7475200.0,0.0,
47,93,NC Gaston 115794,NC Gaston1220 Carriage House Ln,P8236,3,Gastonia,NC,280542130,Gaston,,N,10.23,103,0.061366151685393194,0.0194,1216.0,0.004,2.7960000000000003,,"24 Hour Access, Clubhouse, Laundry Facilities, Playground, Property Manager on Site, Pet Play Area",1969.0,1975.0,2008-12-19 00:00:00.000000000,3600000,15.3,,Wood Frame,,,,,,5.0,0.76,1100.0,0.004,0.0,98.0,0.88,1126.0,0.004,0.02,,,,,,,,,,,39.8,39.0,1896.0,39.4,1915.0,,,,,,,711838.2727272727,,,,,,,,,3600000,14400.0,181642.91579852646
48,96,NC Union 09-112-006-A01,NC Union620 Castle Rd,P8239,2,Monroe,NC,28110,Union,,N,20.74,125,0.061366151685393194,0.04,,0.0,0.0,,,1984.0,,2013-04-12 00:00:00.000000000,2400000,34.7,,,,,,,,,,,,,125.0,,,,0.04,,,,,,,,,,,33.0,35.0,422.0,36.5,421.0,,,,,,,1276966.6666666667,,,,,,,,,2400000,0.0,71787.74362613133
49,98,NC Forsyth 6843-29-6205,NC Forsyth 3626-3666 Cedar Springs Dr,P8241,3,Winston-Salem,NC,271075452,Forsyth,,N,5.44,112,0.061366151685393194,0.08039999999999999,739.0,0.008,1.214,,"Property Manager on Site, Tennis Court",1984.0,,2014-08-21 00:00:00.000000000,1805000,22.45,,Masonry,,,,,,40.0,0.75,595.0,0.008,0.075,48.0,0.74,729.0,0.008,0.083,24.0,0.6,1000.0,0.008,0.083,,,,,,31.0,33.3,1415.0,34.6,1466.0,,,,,,,931369.7352941176,,,,,,,,,1805000,14440.0,59262.129807773454
50,99,NC Alamance 122624,NC Alamance610 Center St,P8242,3,Burlington,NC,27215    ,Alamance,,N,10.06,100,0.061366151685393194,0.02,1100.0,0.004,1.55,,,1972.0,2003.0,2015-12-10 00:00:00.000000000,2600000,33.42,,Wood Frame,,,,,,,,,,,50.0,0.48,1000.0,0.003,0.0,50.0,0.42,1200.0,0.005,0.04,,,,,,35.8,38.3,2307.0,39.3,2408.0,,,,,,,1318339.25,,,,,,,,,2600000,10400.0,80906.93466453358
51,101,NC Wayne 3529151356,NC Wayne3201 Central Heights Rd,P8244,3,Goldsboro,NC,275346504,Wayne,,N,39.0,103,0.061366151685393194,0.4854,,0.0,3.0869999999999997,,,,,2016-06-02 00:00:00.000000000,880000,,,,,,,,,,,,,,103.0,,,,0.485,,,,,,,,,,,36.8,40.8,365.0,42.0,290.0,,,,,,,427600.0,,,,,,,,,880000,0.0,53948.78939462084
52,102,NC Mecklenburg 215-102-05,NC Mecklenburg1700 Chambers Dr,P8245,3,Matthews,NC,28105    ,Mecklenburg,,N,8.14,100,0.061366151685393194,0.07,740.0,0.033,1.62,,,1987.0,,2017-06-28 00:00:00.000000000,10900000,19.73,,Wood Frame,,,,,,60.0,1.54,633.0,0.053,0.067,40.0,1.24,900.0,0.008,0.075,,,,,,,,,,,39.9,40.5,849.0,41.1,934.0,11303.0,S11304,NC Mecklenburg 1700 Chambers Dr,32.0,,,2072367.2005420055,,2006.0,0.23851733600000002,3.0,59.71,620393.12,1970-01-01 00:00:00.000038961,5050000.0,5050000.0,166650.0,207475.8443153893
53,104,NC Durham 121499,NC Durham2836 Chapel Hill Rd,P8247,2,Durham,NC,27707,Durham,,N,7.897,130,0.059000000000000004,0.0385,980.0,0.005,1.754,,"Business Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site",1966.0,,2013-11-19 00:00:00.000000000,6200000,14.63,,Wood Frame,,,,,,37.0,1.0,854.0,0.004,0.027000000000000003,77.0,0.93,1006.0,0.004,0.026000000000000002,16.0,1.0,1146.0,0.01,0.125,,,,,,36.7,38.6,2792.0,39.2,2513.0,11266.0,S11267,NC Durham 2836 Chapel Hill Rd,53.0,0.059000000000000004,,1300000.0,6671804.0,2012.0,0.36791446299999997,3.0,48.99,785108.27,1970-01-01 00:00:00.000041597,6200000.0,6200000.0,31000.0,302578.2631305252
54,104,NC Durham 121499,NC Durham2836 Chapel Hill Rd,P8247,2,Durham,NC,27707,Durham,,N,7.897,130,0.061366151685393194,0.0385,980.0,0.005,1.754,,"Business Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site",1966.0,,2013-11-19 00:00:00.000000000,6200000,14.63,,Wood Frame,,,,,,37.0,1.0,854.0,0.004,0.027000000000000003,77.0,0.93,1006.0,0.004,0.026000000000000002,16.0,1.0,1146.0,0.01,0.125,,,,,,36.7,38.6,2792.0,39.2,2513.0,11479.0,S11480,NC Durham 2836 Chapel Hill Rd,53.0,,,1300000.0,6671804.0,2012.0,0.36791446299999997,3.0,,,1970-01-01 00:00:00.000041570,,6200000,31000.0,314712.94223679026
55,106,NC Onslow 345-10.19,NC Onslow400 Charleston Ln,P8249,3,Jacksonville,NC,28546,Onslow,,N,7.0,120,0.059000000000000004,0.0333,1044.0,0.005,2.5,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Gameroom, Laundry Service, Media Center/Movie Theatre, Pet Play Area, Wi-Fi, Sundeck",2007.0,,2016-09-19 00:00:00.000000000,7600000,19.87,,Wood Frame,,,,,,12.0,1.21,790.0,0.009000000000000001,0.083,96.0,0.94,1050.0,0.004,0.021,12.0,0.93,1250.0,0.009000000000000001,0.083,,,,,,28.9,28.5,1576.0,29.9,1793.0,11216.0,S11217,NC Onslow 400 Charleston Ln,12.0,0.059000000000000004,,2322978.5714285714,,,0.410861865,3.0,60.66,1085714.29,1970-01-01 00:00:00.000042632,7600000.0,7600000.0,38000.0,324388.397937017
57,108,NC Buncombe 9658-40-5947-00000,NC Buncombe100 Cheerio Ln,P8251,2,Asheville,NC,288031237,Buncombe,,N,7.97,116,0.061366151685393194,0.0259,485.0,0.005,1.724,,Laundry Facilities,1979.0,,2017-08-02 00:00:00.000000000,8000000,12.45,,Wood Frame,75.0,1.64,459.0,0.004,0.013000000000000001,41.0,1.41,532.0,0.006,0.049,,,,,,,,,,,,,,,,38.9,40.5,1191.0,41.0,1056.0,11207.0,S11208,NC Buncombe 100 Cheerio Ln,40.0,,,704500.0,5327300.0,2016.0,0.267301893,3.0,86.21,1003764.12,1970-01-01 00:00:00.000042949,8000000.0,8000000.0,40000.0,462120.3220287463
58,109,NC Pitt 04053,NC Pitt113 Cherry Ct,P8252,2,Greenville,NC,278584206,Pitt,,N,10.1474,126,0.061366151685393194,0.023799999999999998,1004.0,0.004,,,,1972.0,2019.0,2017-09-15 00:00:00.000000000,4100000,7.81,,,,,,,,46.0,0.86,760.0,0.004,0.022000000000000002,80.0,0.68,1144.0,0.004,0.025,,,,,,,,,,,31.3,31.5,3490.0,32.0,3838.0,,,,,,,945092.0,,,,,,,,,4100000,16400.0,199355.63180608576
59,110,NC Forsyth 6835-24-0527,NC Forsyth241 Cherry St,P8253,4,Winston-Salem,NC,271015367,Forsyth,,N,3.34,115,0.061366151685393194,0.0087,775.0,0.003,1.391,,"24 Hour Access, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Grill, Pet Play Area, Vintage Building",,2011.0,2019-07-08 00:00:00.000000000,10827500,23.63,,Wood Frame,,,,,,70.0,1.28,677.0,0.004,0.013999999999999999,45.0,1.24,926.0,0.002,0.0,,,,,,,,,,,36.4,38.0,3135.0,39.2,2748.0,,,,,,,931369.7352941176,,,,,,,,,10827500,32482.5,614628.0207247778
60,111,NC Forsyth 6835-39-1016,NC Forsyth757 Chestnut St,P8254,4,Winston-Salem,NC,271013023,Forsyth,,N,2.19,115,0.061366151685393194,0.052199999999999996,770.0,0.0,0.87,,"Clubhouse, Fitness Center, Wi-Fi, Lounge",2017.0,,2019-02-08 00:00:00.000000000,15500000,23.85,,Masonry,,,,,,97.0,1.63,741.0,0.0,0.052000000000000005,18.0,1.51,923.0,0.0,0.055999999999999994,,,,,,,,,,,36.5,37.8,3211.0,39.0,3102.0,11104.0,S11105,NC Forsyth 757 Chestnut St,2.0,,,314600.0,4514600.0,2017.0,0.824919284,4.0,196.97,7077625.57,1970-01-01 00:00:00.000043504,15500000.0,15500000.0,0.0,983192.1922382041
61,111,NC Forsyth 6835-39-1016,NC Forsyth757 Chestnut St,P8254,4,Winston-Salem,NC,271013023,Forsyth,,N,2.19,115,0.061366151685393194,0.052199999999999996,770.0,0.0,0.87,,"Clubhouse, Fitness Center, Wi-Fi, Lounge",2017.0,,2019-02-08 00:00:00.000000000,15500000,23.85,,Masonry,,,,,,97.0,1.63,741.0,0.0,0.052000000000000005,18.0,1.51,923.0,0.0,0.055999999999999994,,,,,,,,,,,36.5,37.8,3211.0,39.0,3102.0,11501.0,S11502,NC Forsyth 757 Chestnut St,2.0,,,931369.7352941176,0.0,0.0,0.824919284,4.0,,,1970-01-01 00:00:00.000042419,,15500000,0.0,943258.8886604253
62,114,NC Buncombe 9659-24-1870-00000,NC Buncombe415 Chunns Cove Rd,P8257,2,Asheville,NC,28805,Buncombe,,N,10.13,124,0.061366151685393194,0.0403,800.0,0.006,1.6,,Laundry Facilities,1969.0,,2014-07-22 00:00:00.000000000,,16.97,,Masonry,,,,,,,,,,,124.0,1.31,800.0,0.006,0.04,,,,,,,,,,,45.5,46.4,462.0,46.4,432.0,11539.0,S11540,NC Buncombe 415 Chunns Cove Rd,50.0,,,1592300.0,8597500.0,2013.0,0.268321315,2.0,,,1970-01-01 00:00:00.000041842,,8597500.0,51585.0,451232.4046277039
63,119,NC Pitt 15886,NC Pitt3000 Clubway Dr,P8262,3,Greenville,NC,27834-621,Pitt,,N,5.08,128,0.061366151685393194,0.0313,1050.0,0.005,,,"Playground, Property Manager on Site, Maintenance on site",1970.0,,2015-06-30 00:00:00.000000000,,8.1,,,,,,,,,,,,,128.0,0.5,1050.0,0.005,0.031,,,,,,,,,,,33.0,34.9,1844.0,35.8,2164.0,11530.0,S11531,NC Pitt 3000 Clubway Dr,49.0,,,228600.0,1589947.0,2014.0,0.716933895,2.0,,,1970-01-01 00:00:00.000042185,,1589947.0,7949.735000000001,86743.54407177005
64,121,NC Pitt 43717,NC Pitt3278 Colony Ct,P8264,3,Greenville,NC,278346996,Pitt,,N,8.54,116,0.061366151685393194,0.051699999999999996,1121.0,0.006999999999999999,,,"Clubhouse, Fitness Center, Playground",1987.0,,2015-08-20 00:00:00.000000000,4650000,9.22,,Wood Frame,,,,,,24.0,0.83,800.0,0.006999999999999999,0.042,56.0,0.78,990.0,0.006999999999999999,0.054000000000000006,36.0,0.63,1540.0,0.006999999999999999,0.055999999999999994,,,,,,34.8,37.3,1997.0,38.1,2539.0,11318.0,S11319,NC Pitt 3278 Colony Ct,32.0,,,674250.0,3501828.0,2014.0,0.32672405,1.0,38.26,544496.49,1970-01-01 00:00:00.000042236,4650000.0,4650000.0,32549.999999999996,259384.1039761273
65,125,NC Alamance 113135,NC Alamance3102 Commerce Pl,P8268,3,Burlington,NC,27215,Alamance,,N,7.61,100,0.061366151685393194,0.03,893.0,0.005,2.0,,"Clubhouse, Laundry Facilities, Property Manager on Site, Tennis Court, Basketball Court, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",1985.0,,2013-11-25 00:00:00.000000000,3200000,30.44,,Wood Frame,,,,,,38.0,1.03,753.0,0.005,0.026000000000000002,54.0,0.92,937.0,0.005,0.037000000000000005,8.0,0.82,1261.0,0.005,0.0,,,,,,42.6,42.3,1244.0,42.3,1376.0,,,,,,,1318339.25,,,,,,,,,3200000,16000.0,120053.74992981135
66,131,NC Cabarrus 5529-68-7026-0000,NC Cabarrus100 Concord Chase Cir,P8274,4,Concord,NC,28025    ,Cabarrus,,N,12.63,124,0.0766,,1013.0,0.003,1.871,,"24 Hour Access, Business Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site",2001.0,,2019-03-08 00:00:00.000000000,7994000,28.39,,Wood Frame,,,,,,4.0,0.88,687.0,0.003,0.0,40.0,0.8,845.0,0.003,0.0,72.0,0.71,1099.0,0.003,0.0,8.0,0.69,1238.0,0.003,0.0,33.9,35.2,1447.0,36.5,1427.0,11276.0,S11277,NC Cabarrus 100 Concord Chase Cir,18.0,0.0639,0.0766,755790.0,6822020.0,,0.22826004,3.0,46.98,467141.73,1970-01-01 00:00:00.000039590,5900000.0,5900000.0,17700.0,
67,133,NC Guilford 0030521,NC Guilford2005 Cone Blvd,P8276,2,Greensboro,NC,27408,Guilford,,N,5.98,109,0.061366151685393194,0.1009,947.0,0.009000000000000001,1.248,,"Clubhouse, Playground, Property Manager on Site, Package Service, Maintenance on site, Sundeck",1967.0,,2013-06-26 00:00:00.000000000,2700000,9.28,,Wood Frame,,,,,,18.0,1.06,650.0,0.009000000000000001,0.111,72.0,0.71,979.0,0.009000000000000001,0.09699999999999999,19.0,0.74,1105.0,0.01,0.105,,,,,,40.1,40.8,1942.0,41.3,1934.0,,,,,,,1024492.3333333334,,,,,,,,,2700000,24300.000000000004,116016.7446431553
