,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
2339,NC Mecklenburg 199-551-15,NC Mecklenburg13900 Steelecroft Farm Ln,P10482,4,Charlotte,NC,282787493,Mecklenburg,,N,26.28,606,,1.82,954.0,0.0,2.29,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Package Service, Wi-Fi, Maintenance on site",2007.0,,05/12/11,"36,288,000",10.21,,Wood Frame,,,,,,268.0,1.35,771.0,0.0,1.9,314.0,1.18,1084.0,0.0,1.9,24.0,1.14,1309.0,0.0,0.0,,,,,,30.2,32.7,2169.0,34.5,2031.0
2340,NC Mecklenburg 219-243-79,NC Mecklenburg12235 Stone Arbor Way,P10483,4,Charlotte,NC,28273,Mecklenburg,,N,24.95,384,,6.25,750.0,0.7,1.263,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Furnished Units Available, Grill, Laundry Service, Package Service, Recycling, Storage Space, Maintenance on site, Sundeck",2003.0,,01/13/17,"46,000,000",9.83,,Wood Frame,,,,,,192.0,1.51,600.0,0.7,6.3,192.0,1.24,900.0,0.7,6.3,,,,,,,,,,,32.5,34.7,2707.0,36.3,2500.0
2341,NC Durham 163376,NC Durham400 Stone Lion Dr,P10484,3,Durham,NC,277036112,Durham,,N,27.56,370,,4.05,1037.0,0.0,1.732,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Car Wash Area, Grill, Media Center/Movie Theatre, Package Service, Wi-Fi",2002.0,,10/01/12,"38,000,000",9.87,,Wood Frame,36.0,1.45,556.0,0.0,5.6,124.0,1.17,755.0,0.0,4.0,174.0,1.0,1242.0,0.0,4.0,36.0,1.0,1499.0,0.0,2.8,,,,,,34.1,36.6,1779.0,37.5,1692.0
2342,NC Wake 0768.01-26-6494-000,NC Wake8230 Stonebrook Ter,P10485,4,Raleigh,NC,276177434,Wake,,N,36.45,410,,3.9,1153.0,0.5,1.902,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Tennis Court, Breakfast/Coffee Concierge, Grill, Package Service, Wi-Fi, Maintenance on site",2000.0,,01/24/08,"50,840,000",6.03,,Wood Frame,,,,,,149.0,1.35,904.0,0.5,4.0,183.0,1.16,1233.0,0.5,3.8,78.0,1.12,1439.0,0.5,3.9,,,,,,34.2,35.1,3316.0,36.5,2808.0
2343,NC Mecklenburg 125-135-04,NC Mecklenburg400 Stonewall St,P10486,4,Charlotte,NC,282022341,Mecklenburg,,N,3.6,459,,15.9,842.0,14.3,,,"Business Center, Fitness Center, Property Manager on Site, Cabana, Grill, On-Site Retail, Pet Play Area, Planned Social Activities, Elevator, Lounge",2018.0,,,,0.08,2.0,Steel,78.0,2.71,525.0,11.1,15.4,232.0,2.56,728.0,16.7,16.0,147.0,2.32,1173.0,12.5,16.3,2.0,4.1,2210.0,16.7,0.0,,,,,,33.9,35.0,11009.0,36.5,9396.0
2344,NC Mecklenburg 125-171-06,NC Mecklenburg550 Stonewall St,P10487,4,Charlotte,NC,282022607,Mecklenburg,,N,3.76,421,,58.91,1010.0,4.4,1.325,,"Business Center, Fitness Center, Pool, Spa, Maintenance on site",2019.0,,,,0.2,4.0,,75.0,2.37,608.0,8.3,58.7,149.0,2.22,791.0,0.0,59.1,148.0,2.12,1218.0,8.3,58.8,49.0,2.3,1662.0,0.0,59.2,,,,,,33.4,34.6,10777.0,36.1,9251.0
2345,NC Mecklenburg 135-151-05,NC Mecklenburg9610 Stoney Glen Dr,P10488,4,Charlotte,NC,28227,Mecklenburg,,N,,408,,6.62,965.0,0.0,2.049,,"Fitness Center, Laundry Facilities, Playground, Tennis Court, Package Service, Sundeck",1998.0,,08/18/16,"41,000,000",17.63,,Wood Frame,,,,,,168.0,1.12,725.0,0.0,6.6,168.0,0.94,1017.0,0.0,6.6,72.0,0.82,1402.0,0.0,6.9,,,,,,34.3,35.9,2748.0,37.0,2865.0
2346,NC Mecklenburg 135-151-09,NC Mecklenburg 4616-5105 Stoney Trace Dr,P10489,3,Mint Hill,NC,282276046,Mecklenburg,,N,28.37,380,,7.63,903.0,0.8,1.8030000000000002,,"24 Hour Access, Business Center, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Basketball Court, Racquetball Court, Wi-Fi",1990.0,,01/27/16,,17.91,,Wood Frame,,,,,,77.0,1.1,645.0,0.8,7.8,227.0,1.02,856.0,0.8,7.5,76.0,0.95,1306.0,0.8,7.9,,,,,,33.2,35.2,3308.0,36.4,3398.0
2347,NC Wake 0745.20-91-0283-000,NC Wake1000 Stony Ct,P10490,3,Morrisville,NC,27560,Wake,,N,32.2349,382,,4.97,1072.0,0.0,1.8319999999999999,,"Business Center, Clubhouse, Fitness Center, Playground, Property Manager on Site, Package Service, Storage Space, Lounge, Maintenance on site",2000.0,,02/17/17,"59,500,000",7.18,,Wood Frame,,,,,,186.0,1.14,862.0,0.0,4.8,166.0,1.03,1233.0,0.0,4.8,30.0,1.08,1477.0,0.0,6.7,,,,,,33.9,35.7,2707.0,37.3,2553.0
2348,NC Wake 0797.09-05-2463-000,NC Wake3230 Stream Side Rd,P10491,3,Raleigh,NC,27613,Wake,,N,35.92,344,,3.49,943.0,0.0,1.8519999999999999,,"Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Grill, Sundeck",1986.0,,06/28/17,"35,250,000",8.41,,Wood Frame,,,,,,144.0,1.2,772.0,0.0,3.5,190.0,1.11,1056.0,0.0,3.2,10.0,1.08,1243.0,0.0,10.0,,,,,,35.1,36.8,3094.0,38.1,2698.0
2349,NC Wake 0764.06-37-1966-000,NC Wake300 Sudbury Dr,P10492,3,Cary,NC,27513    ,Wake,,N,19.37,319,,5.02,1254.0,0.2,0.0,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Grill, Package Service, Recycling, Volleyball Court, Elevator",1995.0,,12/13/17,"50,500,000",7.37,,Wood Frame,,,,,,121.0,1.15,891.0,0.0,5.0,92.0,0.88,1257.0,0.0,5.4,106.0,0.86,1667.0,0.6,4.7,,,,,,33.1,35.3,3247.0,36.9,3002.0
2350,NC Wake 0746.03-30-5464-000,NC Wake100 Summer Sky Dr,P10493,4,Morrisville,NC,27560,Wake,,N,30.55,316,,3.8,1103.0,0.0,1.8230000000000002,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Package Service, Wi-Fi, Maintenance on site",2000.0,,,,6.29,,Wood Frame,,,,,,91.0,1.28,877.0,0.0,3.3,207.0,1.08,1167.0,0.0,2.9,18.0,1.02,1497.0,0.0,16.7,,,,,,30.6,33.4,4209.0,35.4,3752.0
2351,NC Mecklenburg 223-172-01,NC Mecklenburg13901 Summit Commons Blvd,P10494,3,Charlotte,NC,28277    ,Mecklenburg,,N,31.58,400,,5.0,1062.0,0.0,,,"Business Center, Fitness Center, Playground, Tennis Court, Car Wash Area, Grill, Pet Play Area, Recycling, Volleyball Court, Car Charging Station",1997.0,,,,14.9,,Wood Frame,,,,,,102.0,1.57,768.0,0.0,4.9,204.0,1.28,1083.0,0.0,4.9,94.0,1.08,1335.0,0.0,5.3,,,,,,35.0,37.4,1423.0,38.8,1481.0
2352,NC Wake 0787.13-23-2309-000,NC Wake5200 Summit Manor Ln,P10495,3,Raleigh,NC,27613,Wake,,N,11.3522,438,,2.28,1013.0,0.0,1.865,,"Business Center, Fitness Center, Car Wash Area, Grill",2001.0,,,,5.73,,Wood Frame,,,,,,202.0,1.35,797.0,0.0,2.5,180.0,1.15,1127.0,0.0,2.2,56.0,1.07,1425.0,0.0,1.8,,,,,,33.4,35.4,2935.0,37.0,2451.0
2353,NC Wake 0796.15-63-2432-000,NC Wake4703 Summit Overlook Dr,P10496,4,Raleigh,NC,27612    ,Wake,,N,7.7576,320,,3.44,1061.0,0.0,1.831,,"Business Center, Fitness Center, Basketball Court, Gameroom, Community-Wide WiFi",2001.0,,,,11.75,,Wood Frame,,,,,,76.0,1.59,789.0,0.0,4.0,177.0,1.31,1038.0,0.0,3.4,67.0,1.34,1428.0,0.0,3.0,,,,,,40.3,40.6,2781.0,41.1,2513.0
2354,NC Wake 0755.18-20-9677-000,NC Wake2100 Summitt Ridge Loop,P10497,3,Morrisville,NC,27560    ,Wake,,N,9.0369,354,,6.78,1027.0,0.0,1.8730000000000002,,"Business Center, Fitness Center, Tennis Court, Grill, Package Service",1998.0,,,,5.92,,Wood Frame,,,,,,143.0,1.46,811.0,0.0,7.0,163.0,1.19,1127.0,0.0,6.8,48.0,1.34,1332.0,0.0,6.3,,,,,,33.2,34.9,2129.0,36.5,1990.0
2355,NC Mecklenburg 067-021-09,NC Mecklenburg2140 Suttle Ave,P10498,3,Charlotte,NC,282085238,Mecklenburg,,N,10.0,345,,,954.0,0.0,,,"Business Center, Clubhouse, Fitness Center, Pool, Gameroom, Grill, Guest Apartment, Package Service, Pet Play Area, Smoke Free",2019.0,,,,6.0,,,87.0,,550.0,,,86.0,,800.0,,,86.0,,1103.0,,,86.0,,1369.0,,,,,,,,35.9,38.0,2489.0,39.2,2446.0
2356,NC Durham 148156,NC Durham1 Swiftstone Ct,P10499,3,Durham,NC,27713    ,Durham,,N,27.566999999999997,332,,2.11,889.0,0.4,1.9280000000000002,,"Clubhouse, Fitness Center, Picnic Area, Playground, Pool, Property Manager on Site, Grill, Recycling, Wi-Fi",1997.0,,,,11.12,,Wood Frame,,,,,,185.0,1.31,587.0,0.4,2.2,111.0,0.95,1148.0,0.4,1.8,36.0,0.85,1640.0,0.4,2.8,,,,,,35.7,37.6,2702.0,38.5,2282.0
2357,NC Onslow 345-10.10,NC Onslow500 Talon Dr,P10500,3,Jacksonville,NC,28546,Onslow,,N,16.38,384,,5.21,1051.0,0.0,1.042,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Package Service, Volleyball Court, Maintenance on site, Sundeck",2002.0,,,,19.89,,Masonry,,,,,,192.0,0.89,880.0,0.0,5.2,96.0,0.79,1102.0,0.0,5.2,96.0,0.71,1341.0,0.0,5.2,,,,,,29.2,28.8,1657.0,30.1,1888.0
2358,NC Cumberland 0429-65-5923,NC Cumberland848 Tamarack,P10501,3,Fayetteville,NC,28311,Cumberland,,N,43.38,615,,2.93,663.0,0.5,1.301,,"Clubhouse, Laundry Facilities, Property Manager on Site, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",1993.0,,,,10.86,,Wood Frame,1.0,1.0,500.0,0.6,0.0,328.0,0.9,601.0,0.5,3.1,286.0,0.83,735.0,0.5,2.8,,,,,,,,,,,35.2,36.7,1571.0,37.7,1596.0
2359,NC Durham 148155,NC Durham5800 Tattersall Dr,P10502,3,Durham,NC,27713,Durham,,N,28.284000000000002,346,,5.2,885.0,0.0,1.636,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Package Service, Maintenance on site, Sundeck",1987.0,,10/31/18,"42,725,000",11.38,,Wood Frame,,,,,,132.0,1.38,721.0,0.0,5.3,194.0,1.18,969.0,0.0,5.2,20.0,1.12,1148.0,0.0,5.0,,,,,,35.7,37.6,2742.0,38.6,2299.0
2360,NC Wake 0736.03-03-4660-000,NC Wake2000 Teaching Dr,P10503,4,Cary,NC,27519,Wake,,N,28.76,348,,7.18,1069.0,0.8,1.4509999999999998,,"Clubhouse, Fitness Center, Playground, Property Manager on Site, Package Service, Lounge, Maintenance on site",2013.0,,,,9.12,,Wood Frame,,,,,,84.0,1.38,802.0,0.8,7.1,180.0,1.14,1081.0,0.8,7.2,84.0,1.18,1311.0,0.8,7.1,,,,,,29.4,31.5,1329.0,33.4,1104.0
2361,NC Guilford 00-09-0631-0-0624-00-054,NC Guilford117 Teakwood Dr,P10504,3,Greensboro,NC,27406,Guilford,,N,19.28,318,,4.72,891.0,0.0,1.619,,"Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Package Service, Storage Space, Maintenance on site",1999.0,,,,17.04,,Wood Frame,,,,,,66.0,1.03,638.0,0.0,4.6,210.0,1.04,893.0,0.0,4.8,42.0,0.82,1280.0,0.0,4.8,,,,,,33.4,35.4,1646.0,36.6,1679.0
2362,NC Wake 1717.17-00-3839-000,NC Wake6615 The Lakes Dr,P10505,3,Raleigh,NC,276093407,Wake,,N,74.91,600,,6.0,828.0,0.7,1.442,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Grill, Laundry Service, Planned Social Activities, Racquetball Court, Volleyball Court, Wi-Fi",1973.0,2018.0,04/17/19,"62,000,000",11.73,,Wood Frame,,,,,,300.0,1.18,687.0,0.7,6.0,300.0,1.25,970.0,0.7,6.0,,,,,,,,,,,38.5,38.9,2799.0,39.6,2639.0
2363,NC Wake 0786.10-46-3975-000,NC Wake 4500-4660 Tournament Dr,P10506,3,Raleigh,NC,27612    ,Wake,,N,16.07,396,,5.56,564.0,0.0,1.389,,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Laundry Service, Volleyball Court",1987.0,,11/21/14,"23,250,000",7.0,,Wood Frame,52.0,2.59,337.0,0.0,5.8,204.0,1.82,489.0,0.0,5.4,140.0,1.35,757.0,0.0,5.7,,,,,,,,,,,32.5,34.1,2739.0,35.5,2222.0
2364,NC Mecklenburg 078-055-03,NC Mecklenburg500 Trade St,P10507,4,Charlotte,NC,28202,Mecklenburg,,N,2.8,354,,,,0.0,,,,2021.0,,,,0.57,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,34.3,11270.0,35.8,9653.0
2365,NC Mecklenburg 121-033-04,NC Mecklenburg 327-349Tremont Ave,P10508,5,Charlotte,NC,28203,Mecklenburg,,N,8.4,350,,60.0,776.0,6.0,,,"Courtyard, Pet Play Area, Lounge",2018.0,,,,0.28,6.0,,26.0,2.3,574.0,6.0,61.5,244.0,2.11,698.0,6.0,59.8,80.0,2.0,1081.0,6.0,60.0,,,,,,,,,,,35.2,35.8,5837.0,37.0,5093.0
2366,NC Pitt 45027,NC Pitt701 Treybrooke Cir,P10509,3,Greenville,NC,27834,Pitt,,N,26.23,456,,3.95,1070.0,0.0,1.535,,"Clubhouse, Fitness Center, Playground, Property Manager on Site, Sauna, Spa, Tennis Court, Doorman, Maid Service, Package Service, Volleyball Court, Storage Space, Lounge, Maintenance on site, Pet Care, Sundeck",1987.0,,,,6.47,,Wood Frame,,,,,,228.0,1.17,975.0,0.0,4.0,228.0,0.92,1165.0,0.0,4.0,,,,,,,,,,,35.1,35.6,1187.0,35.9,1310.0
2367,NC Wake 1727.20-81-3186-000,NC Wake7880 Triangle Promenade Dr,P10510,4,Raleigh,NC,27616,Wake,,N,7.7,339,,3.54,896.0,0.5,1.926,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Energy Star Labeled, Breakfast/Coffee Concierge, Package Service, Storage Space, Elevator, Lounge, Maintenance on site, Sundeck",2012.0,,08/28/18,"52,975,500",16.44,,Wood Frame,,,,,,160.0,1.43,705.0,0.5,3.1,155.0,1.21,1033.0,0.5,3.2,24.0,1.21,1287.0,0.9,8.3,,,,,,31.9,35.2,1737.0,36.7,1809.0
2368,NC Wake 0796.13-14-7270-000,NC Wake1300 Tribute Center Dr,P10511,4,Raleigh,NC,27612,Wake,,N,24.48,359,,7.52,857.0,1.9,,,"Clubhouse, Fitness Center, Playground, Grill, Pet Play Area, Wi-Fi, Elevator",2010.0,,07/25/18,"60,250,000",8.17,,Reinforced Concrete,60.0,1.38,668.0,4.2,8.3,156.0,1.57,707.0,1.4,7.7,139.0,1.3,1098.0,1.7,7.2,4.0,1.37,1133.0,0.8,0.0,,,,,,40.4,40.1,3168.0,40.4,2883.0
2369,NC Wake 1727.14-23-7809-000,NC Wake3235 Trimblestone Ln,P10512,4,Raleigh,NC,27616,Wake,,N,123.39,432,,2.31,919.0,0.0,1.6230000000000002,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Breakfast/Coffee Concierge, Grill, Guest Apartment",2009.0,,05/23/13,"55,606,000",16.69,,Wood Frame,,,,,,240.0,1.32,770.0,0.0,2.1,192.0,1.12,1105.0,0.0,2.6,,,,,,,,,,,34.1,35.1,1258.0,36.3,1177.0
2370,NC Wake 0774.12-95-5063-000,NC Wake1140 Trinity Pine Ln,P10513,3,Raleigh,NC,27607,Wake,,N,17.1,462,,4.33,1068.0,0.0,1.926,,"Fitness Center, Laundry Facilities, Playground, Tennis Court, Basketball Court, Package Service, Lounge, Sundeck",2000.0,,10/01/13,,8.82,,Wood Frame,,,,,,210.0,1.11,823.0,0.0,4.3,186.0,0.98,1174.0,0.0,4.3,66.0,0.79,1548.0,0.0,4.6,,,,,,31.4,32.8,2408.0,34.2,2194.0
2371,NC Mecklenburg 049-181-03,NC Mecklenburg7232 Tryon St,P10514,3,Charlotte,NC,28262,Mecklenburg,,N,14.7,322,,,1065.0,0.0,,,,2019.0,,,,16.02,,,,,,,,113.0,,770.0,,,113.0,,1103.0,,,96.0,,1369.0,,,,,,,,32.1,34.2,2292.0,35.4,2336.0
2372,NC Mecklenburg 071-114-14,NC Mecklenburg528 Turner Ave,P10515,3,Charlotte,NC,28208,Mecklenburg,,N,,800,,,937.0,0.0,,,,2020.0,,,,7.18,,,,,,,,400.0,,770.0,,,400.0,,1103.0,,,,,,,,,,,,,33.1,34.4,2935.0,35.4,2946.0
2373,NC Buncombe 9655-28-0036-00000,NC Buncombe99 Turtle Creek Dr,P10516,3,Asheville,NC,288033104,Buncombe,,N,,551,,5.26,863.0,1.6,0.815,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Car Wash Area, Grill, Guest Apartment, Racquetball Court, Recycling, Volleyball Court, Maintenance on site, Pet Washing Station, Sundeck",1973.0,2015.0,09/26/12,"24,175,000",6.23,,Wood Frame,72.0,1.74,473.0,0.6,5.6,190.0,1.45,705.0,0.6,5.3,234.0,1.21,1004.0,1.8,5.1,55.0,1.15,1320.0,4.2,5.5,,,,,,49.2,45.2,1186.0,44.0,1164.0
2374,NC Wake 0765.01-38-9575-000,NC Wake1017 Umstead Hollow Pl,P10517,4,Cary,NC,27513,Wake,,N,22.39,332,,5.12,1053.0,0.0,1.771,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Waterfront, Video Patrol, Cabana, Car Wash Area, Furnished Units Available, Gameroom, Grill, Media Center/Movie Theatre, Package Service, Pet Play Area, Recycling, Volleyball Court, Walking/Biking Trails, Wi-Fi, Elevator",2007.0,,02/21/07,"45,000,000",6.42,,Wood Frame,,,,,,101.0,1.24,825.0,0.0,5.0,203.0,1.14,1118.0,0.0,4.9,28.0,1.15,1400.0,0.0,7.1,,,,,,35.8,38.3,734.0,39.9,647.0
2375,NC Durham 121645,NC Durham3611 University Dr,P10518,3,Durham,NC,27707,Durham,,N,26.91,350,,5.14,834.0,2.6,1.5,,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Car Wash Area, Package Service, Volleyball Court, Wi-Fi, Storage Space, Sundeck",1987.0,,01/15/15,"34,350,000",15.03,,Wood Frame,,,,,,236.0,1.43,751.0,1.7,5.1,114.0,1.3,1003.0,4.2,5.3,,,,,,,,,,,35.7,36.6,3443.0,37.2,3016.0
2376,NC Durham 139451,NC Durham4800 University Dr,P10519,3,Durham,NC,27707,Durham,,N,39.385,345,,6.38,944.0,0.0,1.9569999999999999,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Gated, Breakfast/Coffee Concierge, Car Wash Area",1986.0,,05/23/18,"37,200,000",14.87,,Masonry,,,,,,126.0,1.07,804.0,0.0,6.4,219.0,0.97,1024.0,0.0,6.4,,,,,,,,,,,32.7,35.1,4429.0,36.2,3859.0
2377,NC Mecklenburg 049-342-21,NC Mecklenburg9200 University City Blvd,P10520,4,Charlotte,NC,282133911,Mecklenburg,,N,7.7958,332,,22.29,1060.0,0.0,,,"Business Center, Courtyard, Fitness Center, Property Manager on Site, Tanning Salon, Cabana, Gameroom, Grill, Sundeck",2018.0,,05/14/19,,17.66,,,,,,,,63.0,1.91,585.0,0.0,22.2,132.0,1.74,898.0,0.0,22.0,,,,,,125.0,2.07,1374.0,0.0,22.4,26.3,28.5,7560.0,30.0,7130.0
2378,NC Mecklenburg 049-411-02,NC Mecklenburg8215 University Ridge Dr,P10521,3,Charlotte,NC,282134105,Mecklenburg,,N,37.645,340,,3.82,986.0,3.3,1.2819999999999998,,"Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Gated, Grill, Package Service",1999.0,,07/05/06,"27,800,000",16.4,,,,,,,,150.0,1.22,740.0,3.0,4.0,134.0,0.97,1124.0,3.9,3.7,56.0,1.07,1312.0,2.8,3.6,,,,,,26.9,29.4,4646.0,31.0,4398.0
2379,NC Orange 9787226838,NC Orange1119 US 15-501,P10522,4,Chapel Hill,NC,275177731,Orange,,N,,600,,,,0.0,,,,2025.0,,,,19.4,,,,,,,,300.0,,,,,300.0,,,,,,,,,,,,,,,34.1,36.3,565.0,37.3,806.0
2380,NC Guilford 0125986,NC Guilford4100 US Highway 29,P10523,2,Greensboro,NC,274059711,Guilford,,N,98.21,1398,,5.22,871.0,0.6,1.788,,,1960.0,,07/26/16,,17.92,,Wood Frame,,,,,,598.0,0.74,800.0,0.6,5.2,800.0,0.71,924.0,0.6,5.3,,,,0.0,,,,,0.0,,33.6,35.7,526.0,36.8,551.0
2381,NC Forsyth 6804-78-4689,NC Forsyth240 Village Crossing,P10524,3,Winston-Salem,NC,27104    ,Forsyth,,N,39.97,600,,6.0,974.0,0.7,1.69,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Car Wash Area, Grill, Pet Play Area, Planned Social Activities, Volleyball Court, Wi-Fi, Maintenance on site, Sundeck",1968.0,,11/23/15,"26,600,000",30.41,,Wood Frame,,,,,,191.0,0.9,742.0,0.7,6.3,303.0,0.78,1005.0,0.7,5.9,106.0,0.78,1301.0,0.7,5.7,,,,,,35.8,36.5,2271.0,37.3,2091.0
2382,NC Mecklenburg 191-071-37,NC Mecklenburg2300 Village Lake Dr,P10525,3,Charlotte,NC,28212,Mecklenburg,,N,22.864,384,,3.13,845.0,0.0,1.286,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Grill, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",1986.0,,11/30/16,"33,600,000",15.72,,Wood Frame,,,,,,192.0,1.21,718.0,0.0,3.1,168.0,1.11,934.0,0.0,3.0,24.0,0.94,1252.0,0.0,4.2,,,,,,31.7,33.5,4138.0,34.9,3746.0
2383,NC Wilson 3722-29-0254.000,NC Wilson1706 Vineyard Dr,P10526,3,Wilson,NC,278931530,Wilson,,N,3.2,374,,6.95,1018.0,0.8,,,"Fitness Center, Laundry Facilities, Playground, Sauna, Maintenance on site, Pond",1974.0,,,,,,,,,,,,128.0,0.72,700.0,0.8,7.0,175.0,0.63,1100.0,0.8,6.9,71.0,0.56,1394.0,0.8,7.0,,,,,,38.0,39.3,865.0,39.9,857.0
2384,NC Mecklenburg 047-111-01,NC Mecklenburg 8108-8424 Vinoy Blvd,P10527,4,Charlotte,NC,28262,Mecklenburg,,N,23.8,356,,2.53,978.0,0.0,1.629,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Playground, Tennis Court, Car Wash Area, Volleyball Court, Storage Space",2005.0,,01/31/17,"52,750,000",16.58,,Wood Frame,,,,,,162.0,1.38,771.0,0.0,2.5,170.0,1.21,1108.0,0.0,2.4,24.0,1.02,1454.0,0.0,4.2,,,,,,29.5,32.4,1303.0,33.9,1111.0
2385,NC Wake 1704.09-15-2488-000,NC Wake1009 Wade Ave,P10528,5,Raleigh,NC,27605,Wake,,N,5.7860000000000005,370,,5.68,1102.0,0.0,1.662,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Sauna, Breakfast/Coffee Concierge, Grill, Planned Social Activities, Elevator, Lounge",2005.0,,11/15/11,"65,951,905",11.65,,Reinforced Concrete,40.0,1.5,780.0,0.0,5.0,156.0,1.44,933.0,0.0,5.8,167.0,1.31,1315.0,0.0,6.0,7.0,1.44,1636.0,0.0,0.0,,,,,,37.3,37.8,5309.0,38.5,4989.0
2386,NC Wake 0774.08-98-5574-000,NC Wake5443 Wade Park Blvd,P10529,4,Raleigh,NC,27607,Wake,,N,14.0,803,,3.24,965.0,0.5,0.002,,"Courtyard, Fitness Center, Picnic Area, Grill, Wi-Fi, Car Charging Station",2013.0,,03/10/12,"9,381,000",8.28,,Reinforced Concrete,68.0,1.82,569.0,0.5,2.9,375.0,1.67,678.0,0.5,3.2,315.0,1.28,1166.0,0.5,3.2,45.0,1.38,1470.0,0.6,4.4,,,,,,32.4,33.4,1831.0,34.8,1653.0
2387,NC Forsyth 6846-33-7127,NC Forsyth301 Walkertown Ave,P10530,2,Winston-Salem,NC,27105    ,Forsyth,,N,17.0,347,,25.07,685.0,1.0,1.153,,"Property Manager on Site, Video Patrol",1970.0,,09/30/13,"5,150,000",24.88,,Wood Frame,,,,,,35.0,0.75,575.0,1.0,25.7,277.0,0.71,675.0,1.0,24.9,35.0,0.61,875.0,1.0,25.7,,,,,,34.9,36.0,1089.0,36.8,1209.0
2388,NC Wake 0783.20-81-3206-000,NC Wake3201 Walnut Creek Pky,P10531,3,Raleigh,NC,27606,Wake,,N,42.77,576,,3.82,814.0,0.0,0.627,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Grill, Guest Apartment, Package Service, Maintenance on site",1984.0,,11/08/18,"69,714,699",13.24,,Wood Frame,,,,,,336.0,1.27,695.0,0.0,3.9,208.0,1.12,962.0,0.0,3.9,32.0,1.29,1100.0,0.0,3.1,,,,,,28.7,29.9,4896.0,31.2,4278.0
