rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
20735,PSI-M2S Renewal-Reseller-Brazil-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-Brazil-Emerging-Direct VAR,M2S Renewal,Reseller,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20736,PSI-M2S Renewal-Reseller-Mexico-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-Mexico-Emerging-Direct VAR,M2S Renewal,Reseller,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20737,PSI-M2S Renewal-Reseller-MCO-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-MCO-Emerging-Direct VAR,M2S Renewal,Reseller,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20738,PSI-M2S Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,M2S Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20739,PSI-M2S Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,M2S Renewal,Reseller,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20740,PSI-M2S Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,M2S Renewal,Reseller,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20741,PSI-M2S Renewal-Reseller-USCanada-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-USCanada-Direct VAR,M2S Renewal,Reseller,USCanada,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20742,PSI-M2S Renewal-Reseller-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-EMEA_EURO_EFTA_Mature-Direct VAR,M2S Renewal,Reseller,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20743,PSI-M2S Renewal-Reseller-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-EMEA_GBP_EFTA_Mature-Direct VAR,M2S Renewal,Reseller,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20744,PSI-M2S Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.11,19000,PSI-M2S Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Direct VAR,M2S Renewal,Reseller,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20745,PSI-M2S Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.17,19000,PSI-M2S Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,M2S Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20746,PSI-M2S Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.17,19000,PSI-M2S Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,M2S Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20747,PSI-M2S Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.17,19000,PSI-M2S Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,M2S Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20748,PSI-M2S Renewal-Platinum-India-Emerging-Indirect VAR,{},0.11,19000,PSI-M2S Renewal-Platinum-India-Emerging-Indirect VAR,M2S Renewal,Platinum,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20749,PSI-M2S Renewal-Gold-India-Emerging-Indirect VAR,{},0.11,19000,PSI-M2S Renewal-Gold-India-Emerging-Indirect VAR,M2S Renewal,Gold,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20750,PSI-M2S Renewal-Platinum-ANZ-Mature-Indirect VAR,{},0.11,19000,PSI-M2S Renewal-Platinum-ANZ-Mature-Indirect VAR,M2S Renewal,Platinum,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20751,PSI-M2S Renewal-Gold-ANZ-Mature-Indirect VAR,{},0.11,19000,PSI-M2S Renewal-Gold-ANZ-Mature-Indirect VAR,M2S Renewal,Gold,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20752,PSI-M2S Renewal-Platinum-JPY-Mature-Indirect VAR,{},0.11,19000,PSI-M2S Renewal-Platinum-JPY-Mature-Indirect VAR,M2S Renewal,Platinum,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
